,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
0,Домотелли,real_estate_agent,https://spb.cian.ru/rent/flat/294606629/,Санкт-Петербург,rent,flat,3,25,2,80.0,625,50000,0,Приморский,Коломяжский проспект,15к2,Пионерская
1,Soft House Estate,real_estate_agent,https://spb.cian.ru/rent/flat/293372549/,Санкт-Петербург,rent,flat,20,24,3,73.0,821,60000,0,Приморский,Фермское шоссе,32,Удельная
2,ПИК-Аренда СПб,real_estate_agent,https://spb.cian.ru/rent/flat/294654191/,Санкт-Петербург,rent,flat,22,22,1,22.0,972,21400,0,Красногвардейский,Полюстрово,8к4,Девяткино
3,ПИК-Аренда СПб,real_estate_agent,https://spb.cian.ru/rent/flat/294499486/,Санкт-Петербург,rent,flat,3,25,1,39.0,871,34000,0,Приморский,проспект Орлово-Денисовский,19к2,Проспект Просвещения
4,ПИК-Аренда СПб,real_estate_agent,https://spb.cian.ru/rent/flat/295034105/,Санкт-Петербург,rent,flat,23,24,2,59.1,605,35800,0,Приморский,Парашютная ,36к1,Комендантский проспект
5,ПИК-Аренда СПб,real_estate_agent,https://spb.cian.ru/rent/flat/293543277/,Санкт-Петербург,rent,flat,3,5,1,42.3,1418,60000,0,Адмиралтейский,набережная Канала Грибоедова,119-121,Спасская
6,Циан х ПИК-Аренда СПб,real_estate_agent,https://spb.cian.ru/rent/flat/294789239/,Санкт-Петербург,rent,flat,7,12,1,32.0,1150,36800,0,Приморский,Планерная ,87к1,Комендантский проспект
7,Циан х ПИК-Аренда СПб,real_estate_agent,https://spb.cian.ru/rent/flat/295017991/,Санкт-Петербург,rent,flat,10,14,1,53.0,1281,67900,0,Приморский,Фермское шоссе,12И,Удельная
8,SAMOцвет,real_estate_agent,https://spb.cian.ru/rent/flat/294881838/,Санкт-Петербург,rent,flat,3,9,1,38.0,1447,55000,0,Московский,Черниговская ,13к2,Московские ворота
9,Soft House Estate,real_estate_agent,https://spb.cian.ru/rent/flat/293648730/,Санкт-Петербург,rent,flat,15,26,2,76.0,855,65000,0,Невский,проспект Большевиков,7к3,Проспект Большевиков
10,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/292047810/,Санкт-Петербург,rent,flat,3,5,4,232.0,1077,250000,0,Центральный, Чайковского,51,Чернышевская
11,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294416742/,Санкт-Петербург,rent,flat,2,7,3,97.0,1958,190000,0,Центральный,Стремянная ,15/1,Площадь Восстания
12,Soft House Estate,real_estate_agent,https://spb.cian.ru/rent/flat/294881994/,Санкт-Петербург,rent,flat,6,17,1,50.0,1100,55000,0,Московский,Московский проспект,,Московская
13,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294221348/,Санкт-Петербург,rent,flat,3,4,2,56.0,1428,80000,0,Центральный,Невский проспект,150,Площадь Восстания
14,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294299591/,Санкт-Петербург,rent,flat,2,5,3,97.0,1907,185000,0,Центральный,Стремянная ,15/1,Маяковская
15,ХочуКвартиру,real_estate_agent,https://spb.cian.ru/rent/flat/294091603/,Санкт-Петербург,rent,flat,3,3,3,90.0,1111,100000,0,Центральный,набережная Канала Грибоедова,29,Гостиный двор
16,VALO Hotel City,real_estate_agent,https://spb.cian.ru/rent/flat/289912318/,Санкт-Петербург,rent,flat,15,18,1,33.0,1636,54000,0,Фрунзенский, Салова,61,Бухарестская
17,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/293950425/,Санкт-Петербург,rent,flat,3,5,1,42.0,2142,90000,0,Центральный,площадь Островского,9,Гостиный двор
18,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/291921336/,Санкт-Петербург,rent,flat,5,14,4,170.0,1058,180000,0,Элитный ЖК в Московском е4-комн. кв.,170 м²,,
19,ID 103480901,unknown,https://spb.cian.ru/rent/flat/294973114/,Санкт-Петербург,rent,flat,4,7,3,95.0,1368,130000,0,Центральный,Полтавский проезд,2,Площадь Восстания
20,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294995842/,Санкт-Петербург,rent,flat,4,11,3,93.0,1505,140000,0,Петроградский,Пионерская ,50,Чкаловская
21,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/292877398/,Санкт-Петербург,rent,flat,5,5,2,74.0,1621,120000,0,Петроградский,Пионерская ,35,Чкаловская
22,Soft House Estate,real_estate_agent,https://spb.cian.ru/rent/flat/294611394/,Санкт-Петербург,rent,flat,4,5,3,116.0,905,105000,0,Центральный,Миллионная ,27,Адмиралтейская
23,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/292578971/,Санкт-Петербург,rent,flat,6,8,4,140.0,1178,165000,0,Центральный,Кирочная ,64,Чернышевская
24,QASABO,real_estate_agent,https://spb.cian.ru/rent/flat/294259919/,Санкт-Петербург,rent,flat,2,7,3,98.4,2032,200000,0,Центральный,Стремянная ,15/1,Маяковская
25,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/292008495/,Санкт-Петербург,rent,flat,3,4,2,56.0,1428,80000,0,Центральный,Невский проспект,150,Площадь Восстания
26,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/295001947/,Санкт-Петербург,rent,flat,21,22,1,39.0,1538,60000,0,Приморский,Коломяжский проспект,5к1,Пионерская
27,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294468530/,Санкт-Петербург,rent,flat,4,5,3,67.0,1194,80000,0,Петроградский,Ропшинская ,4,Чкаловская
28,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294947203/,Санкт-Петербург,rent,flat,5,8,1,53.0,1886,100000,0,Центральный,Парадная ,3к2,Чернышевская
29,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294457273/,Санкт-Петербург,rent,flat,4,5,2,50.0,1140,57000,0,Приморский, Покрышева,6,Старая Деревня
30,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294029273/,Санкт-Петербург,rent,flat,8,16,3,77.1,778,60000,0,Московский, Федора Котанова,5к2,Звездная
31,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294764534/,Санкт-Петербург,rent,flat,6,8,2,55.0,1363,75000,0,Петроградский,Пионерская ,16,Чкаловская
32,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294821815/,Санкт-Петербург,rent,flat,9,10,1,40.0,1375,55000,0,Центральный,Кременчугская ,11к2,Площадь Александра Невского
33,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/287545169/,Санкт-Петербург,rent,flat,3,4,2,69.0,1884,130000,0,Василеостровский,Кожевенная линия,40Д,
34,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294601349/,Санкт-Петербург,rent,flat,3,3,3,44.0,1363,60000,0,Петроградский,Съезжинская ,34,Горьковская
35,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294761188/,Санкт-Петербург,rent,flat,5,16,2,87.0,1321,115000,0,Петроградский,Пионерская ,50,Чкаловская
36,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/292198308/,Санкт-Петербург,rent,flat,6,9,3,100.0,1300,130000,0,Центральный,набережная Воскресенская,4,Чернышевская
37,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/291875767/,Санкт-Петербург,rent,flat,2,3,2,71.0,1690,120000,0,Приморский, Новая,51к5,Беговая
38,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294308909/,Санкт-Петербург,rent,flat,3,6,2,88.8,1013,90000,0,Петроградский,проспект Малый Петроградской стороны,16,Спортивная
39,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294506518/,Санкт-Петербург,rent,flat,5,9,3,73.0,1232,90000,0,Петроградский, Академика Павлова,7,Петроградская
40,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294028213/,Санкт-Петербург,rent,flat,9,9,4,171.0,1169,200000,0,Петроградский, Шамшева,14,Чкаловская
41,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/293760153/,Санкт-Петербург,rent,flat,4,9,4,200.0,1000,200000,0,Петроградский,Мичуринская ,4,Горьковская
42,Спектр,real_estate_agent,https://spb.cian.ru/rent/flat/293372097/,Санкт-Петербург,rent,flat,13,18,1,42.0,785,33000,0,Красносельский,Ленинский проспект,84к2,Автово
43,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/290460130/,Санкт-Петербург,rent,flat,9,10,3,140.0,3571,500000,0,Петроградский,Песочная набережная,12,Крестовский остров
44,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/293618975/,Санкт-Петербург,rent,flat,4,9,3,95.0,1052,100000,0,Центральный,9-я Советская ,5,Чернышевская
45,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/275522991/,Санкт-Петербург,rent,flat,2,5,4,170.0,882,150000,0,Центральный,Итальянская ,12Е,Гостиный двор
46,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294823868/,Санкт-Петербург,rent,flat,5,8,4,140.0,1178,165000,0,Центральный,Кирочная ,64,Чернышевская
47,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294768771/,Санкт-Петербург,rent,flat,5,16,2,87.0,1321,115000,0,Петроградский,Пионерская ,50,Чкаловская
48,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294695199/,Санкт-Петербург,rent,flat,4,10,2,50.0,1400,70000,0,Невский,проспект Обуховской обороны,70к4,Елизаровская
49,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294078536/,Санкт-Петербург,rent,flat,4,5,3,120.0,1000,120000,0,Центральный,Караванная ,7,Гостиный двор
50,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/293085145/,Санкт-Петербург,rent,flat,7,9,1,53.0,1415,75000,0,Петроградский, Академика Павлова,7,Петроградская
51,ID 96722285,homeowner,https://spb.cian.ru/rent/flat/283340074/,Санкт-Петербург,rent,flat,1,2,1,12.0,2250,27000,0,Центральный,Лиговский проспект,50к7,Площадь Восстания
52,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294988939/,Санкт-Петербург,rent,flat,4,24,1,33.0,1363,45000,0,Московский,Московский проспект,183-185,Московская
53,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/295039934/,Санкт-Петербург,rent,flat,10,12,3,105.0,1714,180000,0,Петроградский,Корпусная ,9,Чкаловская
54,Soft House Estate,real_estate_agent,https://spb.cian.ru/rent/flat/295009313/,Санкт-Петербург,rent,flat,4,11,3,93.0,1505,140000,0,Петроградский,Пионерская ,50,Чкаловская
55,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/295042062/,Санкт-Петербург,rent,flat,5,10,3,98.0,1530,150000,0,Петроградский,Петровский проспект,5,Спортивная
56,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294998313/,Санкт-Петербург,rent,flat,5,8,2,70.0,1571,110000,0,Петроградский, Эсперова,10,Крестовский остров
57,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/295013669/,Санкт-Петербург,rent,flat,17,18,2,61.5,1219,75000,0,Московский,Заставская ,46к3,Московские ворота
58,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/295070657/,Санкт-Петербург,rent,flat,3,4,3,60.0,1583,95000,0,Центральный,переулок Щербаков,1-3,Достоевская
59,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/293422318/,Санкт-Петербург,rent,flat,3,21,1,34.0,1176,40000,0,Московский,Витебский проспект,101к1,Купчино
60,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294916384/,Санкт-Петербург,rent,flat,4,22,1,39.0,1153,45000,0,Московский,5-й Предпортовый проезд,2,Московская
61,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294759157/,Санкт-Петербург,rent,flat,3,4,1,60.4,1490,90000,0,Адмиралтейский,Псковская ,7,Садовая
62,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/293935785/,Санкт-Петербург,rent,flat,15,16,2,80.0,812,65000,0,Московский,Краснопутиловская ,125,Московская
63,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294934885/,Санкт-Петербург,rent,flat,4,8,2,80.0,1375,110000,0,Петроградский,Морской проспект,15,Крестовский остров
64,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/293304429/,Санкт-Петербург,rent,flat,4,25,1,46.0,1086,50000,0,Красногвардейский, Лагоды,7,Ладожская
65,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294760592/,Санкт-Петербург,rent,flat,4,19,1,40.0,1625,65000,0,Адмиралтейский,Московский проспект,73к5,Фрунзенская
66,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294774795/,Санкт-Петербург,rent,flat,3,17,3,74.0,621,46000,0,Приморский,Парашютная ,31к2,Комендантский проспект
67,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294808819/,Санкт-Петербург,rent,flat,8,9,1,34.0,1088,37000,0,Калининский, Академика Константинова,10К1,Академическая
68,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294734747/,Санкт-Петербург,rent,flat,4,18,2,50.0,1400,70000,0,Невский,проспект Обуховской обороны,70к4,Елизаровская
69,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/291751275/,Санкт-Петербург,rent,flat,3,18,2,77.0,779,60000,0,Калининский, Бутлерова,11к3,Академическая
70,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/293422314/,Санкт-Петербург,rent,flat,11,21,2,35.0,1400,49000,0,Московский,Витебский проспект,101к1,Купчино
71,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294774784/,Санкт-Петербург,rent,flat,5,20,3,110.0,681,75000,0,Московский,проспект Космонавтов,61к2,Звездная
72,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294032763/,Санкт-Петербург,rent,flat,8,9,2,54.4,2573,140000,0,Петроградский,Петровский проспект,5,Спортивная
73,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294299589/,Санкт-Петербург,rent,flat,4,5,2,80.0,1000,80000,0,Центральный,Караванная ,3/35,Гостиный двор
74,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294815530/,Санкт-Петербург,rent,flat,4,20,1,46.0,1260,58000,0,Приморский,Ушаковская набережная,3к4,Черная речка
75,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/293422317/,Санкт-Петербург,rent,flat,17,21,2,49.0,1265,62000,0,Московский,Витебский проспект,101к1,Купчино
76,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294907363/,Санкт-Петербург,rent,flat,10,12,4,105.0,1714,180000,0,Петроградский,Корпусная ,9,Чкаловская
77,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294645119/,Санкт-Петербург,rent,flat,6,9,2,90.0,2222,200000,0,Центральный,Кирочная ,31к2,Площадь Восстания
78,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294612820/,Санкт-Петербург,rent,flat,2,25,2,65.0,1076,70000,0,Московский,Кузнецовская ,11,Парк Победы
79,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294446440/,Санкт-Петербург,rent,flat,24,24,2,50.0,1000,50000,0,Приморский,Туристская ,23к5,Старая Деревня
80,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294967812/,Санкт-Петербург,rent,flat,10,10,1,41.0,1585,65000,0,Центральный,Кременчугская ,21к3,Площадь Восстания
81,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294504238/,Санкт-Петербург,rent,flat,4,9,3,93.0,1075,100000,0,Центральный,9-я Советская ,5,Площадь Восстания
82,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294190711/,Санкт-Петербург,rent,flat,6,15,1,35.7,1400,50000,0,Невский,проспект Большевиков,11к2,Улица Дыбенко
83,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/293994937/,Санкт-Петербург,rent,flat,2,5,1,40.0,2375,95000,0,Центральный,Невский проспект,3,Адмиралтейская
84,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294460808/,Санкт-Петербург,rent,flat,3,5,1,55.0,2727,150000,0,Центральный,Невский проспект,40-42,Невский проспект
85,Балтийский берег,real_estate_agent,https://spb.cian.ru/rent/flat/289202960/,Санкт-Петербург,rent,flat,2,5,3,140.0,992,139000,0,Курортный, Коробицына,2А,
86,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/292317247/,Санкт-Петербург,rent,flat,6,9,2,75.0,1600,120000,0,Кировский,Двинская ,6,Балтийская
87,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294082999/,Санкт-Петербург,rent,flat,8,12,3,122.6,978,120000,0,Центральный,Кирочная ,64,Чернышевская
88,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/293970834/,Санкт-Петербург,rent,flat,1,3,3,175.0,771,135000,0,Адмиралтейский,Английская набережная,20,
89,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294478195/,Санкт-Петербург,rent,flat,7,17,2,64.0,1328,85000,0,Адмиралтейский, Парфеновская,14к1,Фрунзенская
90,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294167338/,Санкт-Петербург,rent,flat,2,8,3,110.0,1363,150000,0,Петроградский,набережная Реки Карповки,10,Петроградская
91,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294447960/,Санкт-Петербург,rent,flat,3,6,4,180.0,805,145000,0,Петроградский,Кронверкская ,29/37Б,Горьковская
92,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294835555/,Санкт-Петербург,rent,flat,15,17,3,109.0,550,60000,0,Приморский,Новоколомяжский проспект,16/8,Озерки
93,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/287722703/,Санкт-Петербург,rent,flat,8,9,3,121.0,1157,140000,0,Петроградский, Куйбышева,26к2,Горьковская
94,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294250140/,Санкт-Петербург,rent,flat,7,10,2,47.0,1808,85000,0,Центральный,Кременчугская ,11К1,Площадь Александра Невского
95,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294814694/,Санкт-Петербург,rent,flat,4,10,3,142.0,1049,149000,0,Петроградский, Большая Зеленина,8к2,Чкаловская
96,ДАР Недвижимость,real_estate_agent,https://spb.cian.ru/rent/flat/294993517/,Санкт-Петербург,rent,flat,10,12,1,36.1,1052,38000,0,Приморский,Приморский проспект,52К1,Старая Деревня
97,Союз,real_estate_agent,https://spb.cian.ru/rent/flat/295062119/,Санкт-Петербург,rent,flat,2,9,1,45.0,555,25000,0,Московский,проспект Юрия Гагарина,18к1,Московская
98,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/293973027/,Санкт-Петербург,rent,flat,14,21,1,38.0,605,23000,0,Выборгский, Михаила Дудина,10,Парнас
99,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/295047469/,Санкт-Петербург,rent,flat,4,10,1,45.0,1200,54000,0,Центральный,Кременчугская ,17к2,Площадь Александра Невского
100,Кристина Лозовая,realtor,https://spb.cian.ru/rent/flat/294970975/,Санкт-Петербург,rent,flat,13,17,1,47.0,893,42000,0,Фрунзенский,Загребский бульвар,15,Дунайская
101,Леонид Дмитриев,realtor,https://spb.cian.ru/rent/flat/295068764/,Санкт-Петербург,rent,flat,5,7,2,51.7,1257,65000,0,Петроградский,Ординарная ,20,Петроградская
102,Soft House Estate,real_estate_agent,https://spb.cian.ru/rent/flat/295064845/,Санкт-Петербург,rent,flat,5,6,2,61.5,1138,70000,0,Центральный,Ульяны Громовой переулок,6,Площадь Восстания
103,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/295001954/,Санкт-Петербург,rent,flat,6,7,3,117.5,1702,200000,0,Петроградский,Каменноостровский проспект,35/75,Петроградская
104,Смарт Инновации,real_estate_agent,https://spb.cian.ru/rent/flat/295070282/,Санкт-Петербург,rent,flat,2,16,2,69.0,652,45000,0,Фрунзенский,Загребский бульвар,15,Дунайская
105,АРИН,real_estate_agent,https://spb.cian.ru/rent/flat/293954614/,Санкт-Петербург,rent,flat,1,4,1,20.0,1750,35000,0,Центральный,Садовая ,26,Гостиный двор
106,8 ЭТАЖ,real_estate_agent,https://spb.cian.ru/rent/flat/294401088/,Санкт-Петербург,rent,flat,2,9,2,52.0,538,28000,0,Фрунзенский, Олеко Дундича,20к1Б,Купчино
107,Невская Недвижимость,real_estate_agent,https://spb.cian.ru/rent/flat/294867363/,Санкт-Петербург,rent,flat,18,22,1,34.0,1176,40000,0,Московский,5-й Предпортовый проезд,2,Московская
108,NEXT Level,real_estate_agent,https://spb.cian.ru/rent/flat/218845582/,Санкт-Петербург,rent,flat,4,17,1,50.0,660,33000,0,Калининский, Вавиловых,9к5,Академическая
109,Суслов недвижимость,real_estate_agent,https://spb.cian.ru/rent/flat/294014959/,Санкт-Петербург,rent,flat,9,12,1,31.0,1451,45000,0,Московский,Кузнецовская ,58к1,Парк Победы
110,Фабрика Недвижимости,real_estate_agent,https://spb.cian.ru/rent/flat/269350862/,Санкт-Петербург,rent,flat,2,9,2,75.0,1600,120000,0,Петроградский,Мичуринская ,1,Горьковская
111,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294781803/,Санкт-Петербург,rent,flat,2,5,3,60.0,833,50000,0,Калининский,проспект Металлистов,86,Площадь Ленина
112,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/293720657/,Санкт-Петербург,rent,flat,4,9,3,100.0,800,80000,0,Центральный,Лиговский проспект,123,Лиговский проспект
113,М16,real_estate_agent,https://spb.cian.ru/rent/flat/292404632/,Санкт-Петербург,rent,flat,6,9,1,58.8,3741,220000,0,Петроградский,набережная Адмирала Лазарева,22,Чкаловская
114,Квартиры Санкт-Петербурга,real_estate_agent,https://spb.cian.ru/rent/flat/294633005/,Санкт-Петербург,rent,flat,4,20,1,42.0,1142,48000,0,Московский,Малая Митрофаньевская ,8к1,Московские ворота
115,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/293364849/,Санкт-Петербург,rent,flat,2,5,2,48.0,1458,70000,0,Курортный, Максима Горького,2Ас2,Беговая
116,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/294178548/,Санкт-Петербург,rent,flat,5,9,3,85.0,1411,120000,0,Центральный,Кременчугская ,13к2,Площадь Александра Невского
117,М16,real_estate_agent,https://spb.cian.ru/rent/flat/291765488/,Санкт-Петербург,rent,flat,6,9,3,140.0,1285,180000,0,Петроградский,Песочная набережная,18,Петроградская
118,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/294178549/,Санкт-Петербург,rent,flat,3,4,2,90.0,2777,250000,0,Центральный,Гагаринская ,1/24,Чернышевская
119,Юлия Селькова,realtor,https://spb.cian.ru/rent/flat/287195803/,Санкт-Петербург,rent,flat,3,3,4,165.0,1515,250000,0,Петроградский,проспект Динамо,21Ж,Крестовский остров
120,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/294880117/,Санкт-Петербург,rent,flat,9,12,3,95.0,1684,160000,0,Центральный, Черняховского,25,Лиговский проспект
121,СЕВЕР,real_estate_agent,https://spb.cian.ru/rent/flat/293374343/,Санкт-Петербург,rent,flat,2,9,4,180.0,2777,500000,0,Петроградский,Кемская ,1,Крестовский остров
122,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/294310015/,Санкт-Петербург,rent,flat,4,5,4,280.0,785,220000,0,Центральный,Смольный проспект,6,Чернышевская
123,Городское Жилищное Агентство,real_estate_agent,https://spb.cian.ru/rent/flat/294567573/,Санкт-Петербург,rent,flat,12,14,1,39.1,639,25000,0,Приморский,Планерная ,73к5,Комендантский проспект
124,ПРИОРИТЕТ,real_estate_agent,https://spb.cian.ru/rent/flat/294318125/,Санкт-Петербург,rent,flat,5,25,2,73.0,684,50000,0,Приморский,Шуваловский проспект,37к1,Комендантский проспект
125,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294929313/,Санкт-Петербург,rent,flat,13,19,3,73.0,1369,100000,0,Московский,Киевская ,3,Фрунзенская
126,Владимир Даренский,realtor,https://spb.cian.ru/rent/flat/292193497/,Санкт-Петербург,rent,flat,3,6,3,146.2,1367,200000,0,Василеостровский,набережная Лейтенанта Шмидта,21,Василеостровская
127,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294825629/,Санкт-Петербург,rent,flat,3,6,3,100.0,2500,250000,0,Центральный,Большая Конюшенная ,3,Гостиный двор
128,АН Петро-риэлт,real_estate_agent,https://spb.cian.ru/rent/flat/294211089/,Санкт-Петербург,rent,flat,3,4,1,43.0,1627,70000,0,Центральный,Итальянская ,11,Невский проспект
129,NEXT Level,real_estate_agent,https://spb.cian.ru/rent/flat/276150619/,Санкт-Петербург,rent,flat,1,4,4,124.4,884,110000,0,Центральный,набережная Реки Мойки,28,Адмиралтейская
130,Адвекс,real_estate_agent,https://spb.cian.ru/rent/flat/294570323/,Санкт-Петербург,rent,flat,9,12,3,95.0,1368,130000,0,Приморский, Плесецкая,6,Комендантский проспект
131,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/293615054/,Санкт-Петербург,rent,flat,3,5,4,136.0,808,110000,0,Центральный, Марата,72,Звенигородская
132,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294454967/,Санкт-Петербург,rent,flat,2,8,2,134.0,1380,185000,0,Петроградский,Каменноостровский проспект,64К2,Петроградская
133,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/293999681/,Санкт-Петербург,rent,flat,8,10,2,76.0,1842,140000,0,Василеостровский,24-я Васильевского острова линия,25,Василеостровская
134,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/293814330/,Санкт-Петербург,rent,flat,5,9,2,54.0,1574,85000,0,Центральный,Лиговский проспект,123,Лиговский проспект
135,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/293955465/,Санкт-Петербург,rent,flat,3,8,1,50.0,2400,120000,0,Петроградский,Петровский проспект,24к2,Спортивная
136,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294364386/,Санкт-Петербург,rent,flat,1,3,3,177.0,762,135000,0,Адмиралтейский,Английская набережная,20,Адмиралтейская
137,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/294831586/,Санкт-Петербург,rent,flat,5,7,3,195.0,2051,400000,0,Центральный,Таврическая ,37,Чернышевская
138,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/293000044/,Санкт-Петербург,rent,flat,3,5,4,233.0,1072,250000,0,Центральный,Лиговский проспект,2-4Л,Чернышевская
139,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/293720656/,Санкт-Петербург,rent,flat,2,8,3,138.0,1340,185000,0,Петроградский,Каменноостровский проспект,64К2,Петроградская
