,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
0,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/278568723/,Казань,rent,flat,10,20,2,65.0,1076,70000,0,Вахитовский,Петербургская ,64,Суконная слобода
1,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/294708409/,Казань,rent,flat,3,6,3,130.0,692,90000,0,Вахитовский, Островского,31,Площадь Тукая
2,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/294227623/,Казань,rent,flat,5,7,4,156.0,256,40000,0,Вахитовский, Вишневского,11,
3,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293312128/,Казань,rent,flat,3,9,2,73.0,547,39999,0,Ново-Савиновский,Чистопольская ,79,
4,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293117416/,Казань,rent,flat,3,7,3,75.0,466,34999,0,Ново-Савиновский, Гаврилова,48,
5,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293313379/,Казань,rent,flat,6,7,2,60.0,666,40000,0,Вахитовский, Волкова,12,Площадь Тукая
6,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/294193247/,Казань,rent,flat,10,20,1,32.0,625,20000,0,Советский, Азата Аббасова,7,Дубравная
7,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293240801/,Казань,rent,flat,9,9,1,40.0,774,30999,0,Вахитовский,Портовая ,37Вк1,
8,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293240798/,Казань,rent,flat,4,8,1,37.0,810,30000,0,Советский, Анаса Тазетдинова,1,
9,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293321168/,Казань,rent,flat,7,7,2,110.0,499,54990,0,Ново-Савиновский,Меридианная ,1а,Козья слобода
10,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/292882574/,Казань,rent,flat,2,10,1,36.0,916,32999,0,Вахитовский,Портовая ,37к1,
11,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293249812/,Казань,rent,flat,3,10,2,45.0,666,29990,0,Советский, Мира,62к2,Авиастроительная
12,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293256536/,Казань,rent,flat,1,5,3,90.0,555,49990,0,Вахитовский,Лево-Булачная ,50А,Площадь Тукая
13,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293069688/,Казань,rent,flat,4,9,4,150.0,600,90000,0,Вахитовский,Большая Красная ,8,
14,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293312131/,Казань,rent,flat,17,22,2,57.0,701,39999,0,Ново-Савиновский,Чистопольская ,86/10,
15,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/292950501/,Казань,rent,flat,4,5,3,130.0,538,70000,0,Вахитовский, Баумана,36,Кремлёвская
16,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293176581/,Казань,rent,flat,2,3,1,35.0,914,31990,0,Вахитовский, Бутлерова,34,Площадь Тукая
17,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/291858310/,Казань,rent,flat,17,21,2,60.0,666,39990,0,Приволжский, Братьев Касимовых,35,
18,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293321182/,Казань,rent,flat,2,20,3,72.0,694,49999,0,Кировский,Комсомольская ,2,Козья слобода
19,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293310768/,Казань,rent,flat,7,9,2,62.0,628,38990,0,Советский, Николая Ершова,62Г,
20,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293077382/,Казань,rent,flat,5,8,1,36.0,1388,49999,0,Кировский,Приволжская ,210,
21,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293297295/,Казань,rent,flat,2,6,2,60.0,583,34999,0,Вахитовский, Галиаскара Камала,53,Площадь Тукая
22,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293249803/,Казань,rent,flat,3,8,3,140.0,928,129999,0,Вахитовский,Федосеевская ,38,Кремлёвская
23,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294736586/,Казань,rent,flat,5,22,2,62.0,645,39999,0,Советский,проспект Альберта Камалеева,34,
24,Ильнур Якупов,realtor,https://kazan.cian.ru/rent/flat/294948674/,Казань,rent,flat,12,12,1,35.0,828,29000,0,Советский, Зур Урам,1К,Суконная слобода
25,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293321161/,Казань,rent,flat,18,24,1,52.0,769,39999,0,Кировский,Комсомольская ,1,Козья слобода
26,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293310757/,Казань,rent,flat,5,15,2,52.0,769,40000,0,Ново-Савиновский, Сибгата Хакима,15,Козья слобода
27,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/292950507/,Казань,rent,flat,18,24,2,63.0,666,42000,0,Ново-Савиновский, Мусина,1,Козья слобода
28,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293998442/,Казань,rent,flat,7,19,1,37.0,837,30999,0,Советский, Разведчика Ахмерова,3,
29,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293808791/,Казань,rent,flat,3,17,1,34.0,970,32999,0,Ново-Савиновский, Сибгата Хакима,7,Козья слобода
30,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293129993/,Казань,rent,flat,17,24,1,40.0,999,39999,0,Советский,проезд Созидателей,7,Горки
31,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293321150/,Казань,rent,flat,6,10,2,54.0,740,39999,0,Приволжский,Спартаковская ,84к1,
32,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293312134/,Казань,rent,flat,5,7,2,63.0,714,44990,0,Вахитовский, Волкова,12,Площадь Тукая
33,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293240802/,Казань,rent,flat,19,19,3,90.0,500,45000,0,Советский, Аметьевская магистраль,16к1,Аметьево
34,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/292950504/,Казань,rent,flat,15,22,2,65.0,661,43000,0,Приволжский, Павлюхина,110В,Суконная слобода
35,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293317961/,Казань,rent,flat,3,8,2,85.0,647,54999,0,Вахитовский, Островского,107,Суконная слобода
36,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293317948/,Казань,rent,flat,5,9,1,42.0,785,32999,0,Советский, Аделя Кутуя,9,
37,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293072218/,Казань,rent,flat,11,24,4,221.0,452,99999,0,Вахитовский,Петербургская ,64,Суконная слобода
38,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/292975670/,Казань,rent,flat,11,20,3,140.0,642,89990,0,Ново-Савиновский, Алексея Козина,2,
39,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293317954/,Казань,rent,flat,7,9,1,40.0,1499,59999,0,Вахитовский, Зинина,9/23,Суконная слобода
40,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293321176/,Казань,rent,flat,7,24,2,70.0,742,51999,0,Ново-Савиновский,Меридианная ,2,Козья слобода
41,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/292975682/,Казань,rent,flat,7,17,2,73.0,684,49999,0,Ново-Савиновский, Сибгата Хакима,7,Козья слобода
42,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293317937/,Казань,rent,flat,11,20,2,86.0,872,74999,0,Ново-Савиновский, Сибгата Хакима,51,
43,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/291879337/,Казань,rent,flat,8,17,1,46.0,695,31990,0,Ново-Савиновский, Четаева,42А,Козья слобода
44,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293312125/,Казань,rent,flat,2,10,2,56.0,678,37990,0,Советский, Разведчика Ахмерова,5,
45,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293175054/,Казань,rent,flat,10,23,3,93.0,537,49999,0,Приволжский, Павлюхина,110В,Суконная слобода
46,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/292950076/,Казань,rent,flat,2,9,1,40.0,749,29999,0,Вахитовский, Нурсултана Назарбаева,60,Суконная слобода
47,Ильнур Якупов,realtor,https://kazan.cian.ru/rent/flat/294948481/,Казань,rent,flat,1,19,2,44.0,909,40000,0,Советский, Академика Губкина,12Б,Суконная слобода
48,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293317944/,Казань,rent,flat,5,5,3,156.0,551,85999,0,Советский, Тулпар,7,
49,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/278452263/,Казань,rent,flat,2,3,3,115.0,782,90000,0,Вахитовский, Лобачевского,10А,Кремлёвская
50,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/295013835/,Казань,rent,flat,3,10,1,36.0,583,21000,0,Приволжский, Юлиуса Фучика,52,Дубравная
51,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294732275/,Казань,rent,flat,2,20,2,45.0,444,19999,0,Приволжский,проезд Детский,5,Проспект Победы
52,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/293975724/,Казань,rent,flat,8,15,2,70.0,528,37000,0,Вахитовский, Вишневского,29/48,Суконная слобода
53,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/198156525/,Казань,rent,flat,15,19,2,86.0,465,40000,0,Ново-Савиновский, Адоратского,1Б,
54,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/265875201/,Казань,rent,flat,12,24,2,70.0,1000,70000,0,Кировский,Комсомольская ,1,Козья слобода
55,Ильнур Якупов,realtor,https://kazan.cian.ru/rent/flat/288051149/,Казань,rent,flat,3,9,1,45.0,511,23000,0,Ново-Савиновский,Чистопольская ,72,Козья слобода
56,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/240301238/,Казань,rent,flat,3,9,4,160.0,468,75000,0,Вахитовский, Лейтенанта Шмидта,8,Суконная слобода
57,Артур Шайбаков,realtor,https://kazan.cian.ru/rent/flat/294857431/,Казань,rent,flat,1,9,2,68.0,514,35000,0,Советский,Каспийская ,33,Суконная слобода
58,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/292772626/,Казань,rent,flat,7,11,2,60.0,583,35000,0,Приволжский, Салиха Батыева,11,Дубравная
59,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/294952899/,Казань,rent,flat,7,16,1,45.0,555,25000,0,Ново-Савиновский, Фатыха Амирхана,18/41,Козья слобода
60,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/287643758/,Казань,rent,flat,6,7,2,100.0,1300,130000,0,Вахитовский, Касаткина,20,Кремлёвская
61,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/294721448/,Казань,rent,flat,2,6,3,138.0,724,100000,0,Вахитовский, Островского,31,Площадь Тукая
62,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/256144112/,Казань,rent,flat,8,9,2,55.0,472,26000,0,Московский, Серова,6к1,Яшьлек
63,Артём Урусов,realtor,https://kazan.cian.ru/rent/flat/294942787/,Казань,rent,flat,4,9,1,37.0,540,20000,0,Советский, Юлиуса Фучика,143,
64,Поиск,real_estate_agent,https://kazan.cian.ru/rent/flat/295035026/,Казань,rent,flat,8,12,2,50.0,500,25000,0,Приволжский, Салиха Батыева,1,Дубравная
65,Алишер Миргафуров,realtor,https://kazan.cian.ru/rent/flat/295020867/,Казань,rent,flat,6,17,2,60.0,500,30000,0,Ново-Савиновский, Сибгата Хакима,40,Козья слобода
66,ID 84850133,realtor,https://kazan.cian.ru/rent/flat/295062713/,Казань,rent,flat,5,11,2,50.0,560,28000,0,Советский, Мира,62к1,Суконная слобода
67,Поиск,real_estate_agent,https://kazan.cian.ru/rent/flat/295034682/,Казань,rent,flat,1,9,1,25.0,880,22000,0,Советский,проспект Победы,102,Горки
68,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/274009464/,Казань,rent,flat,10,20,2,50.0,1300,65000,0,Ново-Савиновский, Алексея Козина,2,Козья слобода
69,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/294089699/,Казань,rent,flat,8,19,3,110.0,727,80000,0,Ново-Савиновский, Адоратского,1Б,Яшьлек
70,ID 84411825,realtor,https://kazan.cian.ru/rent/flat/273606369/,Казань,rent,flat,15,18,1,55.0,909,50000,0,Вахитовский, Достоевского,57,
71,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/292922098/,Казань,rent,flat,4,7,3,140.0,1071,150000,0,Вахитовский, Татарстан,14/59,Площадь Тукая
72,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/213400380/,Казань,rent,flat,10,19,1,43.0,697,30000,0,Приволжский,тракт Оренбургский,4Б,Аметьево
73,ID 109910964,homeowner,https://kazan.cian.ru/rent/flat/295030569/,Казань,rent,flat,9,9,1,50.0,700,35000,0,Советский, Зур Урам,1Г,Проспект Победы
74,Филипп Шумайлов,realtor,https://kazan.cian.ru/rent/flat/295042076/,Казань,rent,flat,6,23,2,55.0,1272,70000,0,Ново-Савиновский,Чистопольская ,88,Козья слобода
75,ID 96544470,realtor,https://kazan.cian.ru/rent/flat/295057038/,Казань,rent,flat,6,26,2,54.0,1296,70000,0,Кировский,Шоссейная ,57,Козья слобода
76,ID 96544470,realtor,https://kazan.cian.ru/rent/flat/295055160/,Казань,rent,flat,15,20,2,47.0,1914,90000,0,Ново-Савиновский, Алексея Козина,2,Козья слобода
77,Никита Зайцев,realtor,https://kazan.cian.ru/rent/flat/289332141/,Казань,rent,flat,9,9,1,34.0,882,30000,0,Вахитовский, Вишневского,49,Суконная слобода
78,Никита Зайцев,realtor,https://kazan.cian.ru/rent/flat/293169808/,Казань,rent,flat,14,19,2,72.0,555,40000,0,Кировский, Серова,50к1,Яшьлек
79,ID 96544470,realtor,https://kazan.cian.ru/rent/flat/294709633/,Казань,rent,flat,5,10,2,45.0,822,37000,0,Ново-Савиновский, Сибгата Хакима,3,Козья слобода
80,ID 96544470,realtor,https://kazan.cian.ru/rent/flat/294710281/,Казань,rent,flat,4,20,2,65.0,492,32000,0,Приволжский, Баки Урманче,1,Проспект Победы
81,ID 96544470,realtor,https://kazan.cian.ru/rent/flat/294708751/,Казань,rent,flat,8,20,1,40.0,875,35000,0,Советский, Николая Ершова,65Б/1,Суконная слобода
82,Никита Зайцев,realtor,https://kazan.cian.ru/rent/flat/292940176/,Казань,rent,flat,6,18,1,32.0,937,30000,0,Советский, Зур Урам,1Кк4,Горки
83,Никита Зайцев,realtor,https://kazan.cian.ru/rent/flat/292939496/,Казань,rent,flat,17,20,2,49.0,816,40000,0,Вахитовский, Вишневского,61А,Суконная слобода
84,Полезные люди Казань,real_estate_agent,https://kazan.cian.ru/rent/flat/295033753/,Казань,rent,flat,6,19,1,36.0,416,15000,0,Кировский, Генерала Махмута Гареева,11/2,
85,Прайм Хаус,real_estate_agent,https://kazan.cian.ru/rent/flat/294895010/,Казань,rent,flat,9,9,2,49.7,241,12000,0,Приволжский, Юлиуса Фучика,38,
86,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/291927609/,Казань,rent,flat,16,23,1,31.0,1129,35000,0,Кировский,Комсомольская ,2,Козья слобода
87,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/283103444/,Казань,rent,flat,14,16,1,45.0,488,22000,0,Советский, Александра Курынова,6к2,
88,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/293658244/,Казань,rent,flat,5,5,1,34.0,676,23000,0,Московский, Восстания,81,Яшьлек
89,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/287107251/,Казань,rent,flat,3,23,1,42.0,595,25000,0,Приволжский, Баки Урманче,5,Проспект Победы
90,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/279258208/,Казань,rent,flat,2,10,1,35.0,714,25000,0,Московский,проспект Ибрагимова,83а,Козья слобода
91,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/192379983/,Казань,rent,flat,11,16,2,70.0,500,35000,0,Приволжский, Дубравная,10,Проспект Победы
92,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/287441932/,Казань,rent,flat,4,9,1,35.0,657,23000,0,Советский, Хайдара Бигичева,17,
93,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/188592328/,Казань,rent,flat,17,25,1,53.0,754,40000,0,Кировский,Комсомольская ,1,Козья слобода
94,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/291933906/,Казань,rent,flat,10,25,3,110.0,909,100000,0,Ново-Савиновский, Сибгата Хакима,60,Козья слобода
95,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/278767464/,Казань,rent,flat,3,5,1,47.0,957,45000,0,Вахитовский, Баумана,36,Кремлёвская
96,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/282411299/,Казань,rent,flat,5,6,3,110.0,772,85000,0,Вахитовский,Нагорная ,29,Кремлёвская
97,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/203531327/,Казань,rent,flat,4,4,3,70.0,1428,100000,0,Вахитовский, Баумана,36,Кремлёвская
98,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/203524454/,Казань,rent,flat,3,4,3,140.0,1285,180000,0,Вахитовский, Баумана,36,Кремлёвская
99,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/294287083/,Казань,rent,flat,2,5,1,33.0,696,23000,0,Вахитовский, Девятаева,7,Площадь Тукая
100,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/272009688/,Казань,rent,flat,12,16,1,47.0,638,30000,0,Кировский,Дружинная ,3,Козья слобода
101,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/270937712/,Казань,rent,flat,5,10,1,47.0,531,25000,0,Советский, Юлиуса Фучика,78,Проспект Победы
102,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/203524933/,Казань,rent,flat,4,4,3,100.0,1200,120000,0,Вахитовский, Баумана,36,Кремлёвская
103,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/209439180/,Казань,rent,flat,4,4,3,150.0,1000,150000,0,Вахитовский, Баумана,36,Кремлёвская
104,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/255964064/,Казань,rent,flat,3,5,3,100.0,1000,100000,0,Вахитовский, Айвазовского,16,Площадь Тукая
105,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/184116590/,Казань,rent,flat,3,5,3,100.0,1000,100000,0,Вахитовский, Айвазовского,16,Площадь Тукая
106,Дана Галиева,realtor,https://kazan.cian.ru/rent/flat/295055225/,Казань,rent,flat,4,5,2,45.0,777,35000,0,Советский, Космонавтов,1,Суконная слобода
107,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/272546762/,Казань,rent,flat,9,14,1,38.0,526,20000,0,Советский, Латышских Стрелков,25,Аметьево
108,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/266259410/,Казань,rent,flat,2,5,1,31.0,516,16000,0,Советский,Парковая ,11,
109,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/264375013/,Казань,rent,flat,8,9,3,60.0,500,30000,0,Московский, Декабристов,85,Козья слобода
110,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/272025273/,Казань,rent,flat,4,5,2,60.0,433,26000,0,Московский,Тверская ,7,Яшьлек
111,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/278481066/,Казань,rent,flat,5,5,2,58.0,293,17000,0,Советский, Александра Попова,4,
112,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/275391624/,Казань,rent,flat,7,9,1,33.0,484,16000,0,Кировский, Фрунзе,15,Яшьлек
113,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/271972468/,Казань,rent,flat,3,5,2,45.0,533,24000,0,Советский, Аделя Кутуя,7,Суконная слобода
114,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/254556608/,Казань,rent,flat,3,10,1,34.0,500,17000,0,Московский, Сабан,1а,Яшьлек
115,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/281080948/,Казань,rent,flat,6,9,1,35.0,514,18000,0,Московский, Восстания,123а,Яшьлек
116,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/279139725/,Казань,rent,flat,9,16,1,42.0,476,20000,0,Приволжский, Академика Завойского,6,Проспект Победы
117,Рушан Ганиев,realtor,https://kazan.cian.ru/rent/flat/284134599/,Казань,rent,flat,11,18,1,35.0,914,32000,0,Советский, Зур Урам,1К,
118,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/252833554/,Казань,rent,flat,3,9,1,36.0,583,21000,0,Ново-Савиновский, Академика Лаврентьева,22,
119,Третий Рим,real_estate_agent,https://kazan.cian.ru/rent/flat/271989787/,Казань,rent,flat,6,18,1,41.0,1097,45000,0,Приволжский, Павлюхина,110Г,Суконная слобода
120,ID 37430628,unknown,https://kazan.cian.ru/rent/flat/294985984/,Казань,rent,flat,18,20,1,32.0,562,18000,0,Кировский,проспект Ильгама Шакирова,13,
121,ID 37430628,unknown,https://kazan.cian.ru/rent/flat/294987491/,Казань,rent,flat,7,20,2,65.0,384,25000,0,Кировский,проспект Ильгама Шакирова,19,
122,Сергей Калямов,realtor,https://kazan.cian.ru/rent/flat/295049629/,Казань,rent,flat,8,23,2,45.0,888,40000,0,Приволжский, Баки Урманче,5,
123,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/281181689/,Казань,rent,flat,12,27,1,50.4,396,20000,0,Вахитовский,Щербаковский переулок,7,Площадь Тукая
124,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/272112336/,Казань,rent,flat,8,19,1,42.0,476,20000,0,Приволжский,Роторная ,27В,Суконная слобода
125,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289073992/,Казань,rent,flat,1,5,2,44.0,454,20000,0,Советский, Александра Попова,4,
126,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/271392555/,Казань,rent,flat,8,10,2,84.0,321,27000,0,Вахитовский, Тихомирнова,1,Суконная слобода
127,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/288721679/,Казань,rent,flat,8,15,1,42.0,428,18000,0,Вахитовский, Достоевского,48/29,
128,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/293518251/,Казань,rent,flat,3,5,2,45.0,488,22000,0,Московский, Декабристов,112,Яшьлек
129,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/288721202/,Казань,rent,flat,4,10,2,62.0,403,25000,0,Вахитовский, Тихомирнова,1,Суконная слобода
130,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/288874826/,Казань,rent,flat,7,27,1,42.0,476,20000,0,Приволжский, Рихарда Зорге,66В,Проспект Победы
131,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/281104003/,Казань,rent,flat,2,6,1,35.0,600,21000,0,Вахитовский,Кремлевская ,2А/4,Кремлёвская
132,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/293817670/,Казань,rent,flat,3,5,1,32.0,531,17000,0,Московский, Бондаренко,15а,Козья слобода
133,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289418654/,Казань,rent,flat,2,6,1,52.0,480,25000,0,Вахитовский, Калинина,16,Суконная слобода
134,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289075565/,Казань,rent,flat,5,20,2,52.0,461,24000,0,Советский, Разведчика Ахмерова,9,
135,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/271397541/,Казань,rent,flat,3,6,2,60.0,500,30000,0,Вахитовский, Муштари,33б,Площадь Тукая
136,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/293546592/,Казань,rent,flat,5,9,1,38.0,421,16000,0,Приволжский,проспект Победы,56,Проспект Победы
137,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/293816916/,Казань,rent,flat,8,20,1,44.0,431,19000,0,Приволжский, Хусаина Мавлютова,17Ек1,Горки
138,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/271382655/,Казань,rent,flat,3,3,2,60.0,383,23000,0,Вахитовский, Коротченко,22,Кремлёвская
139,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/282357769/,Казань,rent,flat,2,18,1,42.9,466,20000,0,Ново-Савиновский, Четаева,14а,Козья слобода
140,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/271887878/,Казань,rent,flat,8,19,1,30.0,633,19000,0,Ново-Савиновский, Четаева,14а,Козья слобода
141,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289683454/,Казань,rent,flat,3,6,1,39.0,487,19000,0,Кировский, Мулланура Вахитова,8,Козья слобода
142,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/278143885/,Казань,rent,flat,6,9,2,74.0,229,17000,0,Кировский, 2-я Юго-Западная,3,Козья слобода
143,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/278610553/,Казань,rent,flat,5,18,2,54.0,370,20000,0,Советский, Александра Курынова,10к1,
144,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/287449303/,Казань,rent,flat,8,11,2,62.0,322,20000,0,Авиастроительный, Лукина,50,Авиастроительная
145,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/281670785/,Казань,rent,flat,2,6,1,42.0,404,17000,0,Ново-Савиновский,Меридианная ,10,Козья слобода
146,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/271396565/,Казань,rent,flat,4,17,1,40.0,375,15000,0,Ново-Савиновский,проспект Ямашева,43,Яшьлек
147,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289075292/,Казань,rent,flat,5,19,1,42.0,404,17000,0,Советский, Родины,24Б,Горки
148,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289481560/,Казань,rent,flat,2,9,1,45.0,400,18000,0,Ново-Савиновский,Чистопольская ,72,
149,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/288805028/,Казань,rent,flat,8,20,1,42.0,428,18000,0,Советский, Разведчика Ахмерова,3А,Суконная слобода
150,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289485329/,Казань,rent,flat,8,20,1,40.0,475,19000,0,Советский, Николая Ершова,64В,
151,ID 37430628,unknown,https://kazan.cian.ru/rent/flat/294375481/,Казань,rent,flat,2,9,3,60.0,416,25000,0,Советский, Латышских Стрелков,33,Аметьево
152,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289809984/,Казань,rent,flat,7,20,1,38.0,394,15000,0,Кировский, Айрата Арсланова,12/2,
153,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/281652128/,Казань,rent,flat,3,5,1,37.0,432,16000,0,Московский, Декабристов,158,Яшьлек
154,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/293514745/,Казань,rent,flat,3,5,1,37.0,432,16000,0,Кировский, Мулланура Вахитова,8,Козья слобода
155,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289681831/,Казань,rent,flat,3,5,2,45.0,555,25000,0,Московский, Бондаренко,27,Козья слобода
