,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
608,Сергей  Санников,realtor,https://novosibirsk.cian.ru/rent/flat/294058399/,Новосибирск,rent,flat,10,20,2,60.0,833,50000,0,Железнодорожный,Красноярская ,107,Площадь Гарина-Михайловского
609,ID 64338739,unknown,https://novosibirsk.cian.ru/rent/flat/294800107/,Новосибирск,rent,flat,4,12,1,35.0,800,28000,0,Калининский,Танковая ,30,Заельцовская
610,ID 109840421,homeowner,https://novosibirsk.cian.ru/rent/flat/294958422/,Новосибирск,rent,flat,8,9,1,30.0,1066,32000,0,Октябрьский, Бориса Богаткова,206,Золотая Нива
611,ID 460508,realtor,https://novosibirsk.cian.ru/rent/flat/294870257/,Новосибирск,rent,flat,5,8,3,80.0,1500,120000,0,Железнодорожный, Урицкого,6,Площадь Ленина
612,ID 89208588,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/293968169/,Новосибирск,rent,flat,14,24,2,63.0,793,50000,0,Центральный, Державина,47,Маршала Покрышкина
613,Ольга Матвеева,realtor,https://novosibirsk.cian.ru/rent/flat/294709304/,Новосибирск,rent,flat,4,4,2,43.0,930,40000,0,Советский, Ученых,7,
614,ID 44134325,unknown,https://novosibirsk.cian.ru/rent/flat/286655230/,Новосибирск,rent,flat,7,7,2,54.0,944,51000,0,Октябрьский,Большевистская ,37,Речной вокзал
615,Кирилл Куделенко,realtor,https://novosibirsk.cian.ru/rent/flat/294647049/,Новосибирск,rent,flat,11,11,2,48.0,958,46000,0,Кировский, Покрышкина,1,
616,ID 51650953,homeowner,https://novosibirsk.cian.ru/rent/flat/294487949/,Новосибирск,rent,flat,10,19,2,85.0,529,45000,0,Заельцовский, Дуси Ковальчук,238,Заельцовская
617,Екатерина Александрова,realtor,https://novosibirsk.cian.ru/rent/flat/294753477/,Новосибирск,rent,flat,3,5,2,44.0,681,30000,0,Ленинский, Блюхера,4,
618,ID 90052506,unknown,https://novosibirsk.cian.ru/rent/flat/292174086/,Новосибирск,rent,flat,8,17,1,64.0,625,40000,0,Центральный, Сибревкома,7/1,Октябрьская
619,ID 90742073,homeowner,https://novosibirsk.cian.ru/rent/flat/292926573/,Новосибирск,rent,flat,5,9,2,64.0,593,38000,0,Заельцовский, Серебряные Ключи,8,Заельцовская
620,Сергей  Санников,realtor,https://novosibirsk.cian.ru/rent/flat/294748853/,Новосибирск,rent,flat,5,17,2,50.0,1020,51000,0,Дзержинский, Николая Островского,195,Березовая Роща
621,ID 92674625,unknown,https://novosibirsk.cian.ru/rent/flat/294893334/,Новосибирск,rent,flat,3,9,3,90.0,388,35000,0,Железнодорожный,Сибирская ,49,Красный Проспект
622,ID 56606632,homeowner,https://novosibirsk.cian.ru/rent/flat/293351880/,Новосибирск,rent,flat,15,15,2,33.0,1969,65000,0,Октябрьский,Обская ,46/2,Речной вокзал
623,ID 44563995,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294812422/,Новосибирск,rent,flat,8,9,3,72.1,624,45000,0,Ленинский, Титова,257/1,Площадь Маркса
624,ID 77455663,unknown,https://novosibirsk.cian.ru/rent/flat/294931955/,Новосибирск,rent,flat,2,5,2,45.0,777,35000,0,Кировский,Новогодняя ,8,Площадь Маркса
625,Аргумент,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/281448730/,Новосибирск,rent,flat,9,26,3,90.0,1222,110000,0,Железнодорожный, 1905 года,69,Красный Проспект
626,БК НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/293420927/,Новосибирск,rent,flat,4,6,3,110.3,725,80000,0,Центральный, Крылова,4,Красный Проспект
627,Валентина Кондратьева,realtor,https://novosibirsk.cian.ru/rent/flat/294590467/,Новосибирск,rent,flat,13,16,4,80.0,1125,90000,0,Железнодорожный,Коммунистическая ,10,Площадь Ленина
628,Екатерина Решетова,realtor,https://novosibirsk.cian.ru/rent/flat/294902785/,Новосибирск,rent,flat,10,25,2,86.0,581,50000,0,Центральный, Державина,77,Березовая Роща
629,ID 71706087,homeowner,https://novosibirsk.cian.ru/rent/flat/294943158/,Новосибирск,rent,flat,9,10,2,44.0,1295,57000,0,Заельцовский,Кубовая ,53,
630,ID 71042902,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294191273/,Новосибирск,rent,flat,12,17,3,106.0,754,80000,0,Октябрьский, Кирова,44/2,Октябрьская
631,ID 109812960,realtor,https://novosibirsk.cian.ru/rent/flat/294937818/,Новосибирск,rent,flat,4,11,2,98.0,306,30000,0,Ленинский,,42,Студенческая
632,ID 109583949,homeowner,https://novosibirsk.cian.ru/rent/flat/294965223/,Новосибирск,rent,flat,14,18,2,55.0,818,45000,0,Октябрьский, Лескова,31,Октябрьская
633,Валентина Ситникова,realtor,https://novosibirsk.cian.ru/rent/flat/294801057/,Новосибирск,rent,flat,2,10,2,72.0,416,30000,0,Кировский, Петухова,95,Студенческая
634,ID 92253289,realtor,https://novosibirsk.cian.ru/rent/flat/294892256/,Новосибирск,rent,flat,7,10,3,100.0,450,45000,0,Ленинский,,63,
635,ID 39482381,realtor,https://novosibirsk.cian.ru/rent/flat/294747394/,Новосибирск,rent,flat,15,18,3,92.0,706,65000,0,Ленинский,Стартовая ,1,Студенческая
636,ID 71432150,homeowner,https://novosibirsk.cian.ru/rent/flat/290100426/,Новосибирск,rent,flat,5,9,3,94.0,904,85000,0,Центральный, Семьи Шамшиных,30,Площадь Ленина
